Date,Price
2023-02-23,1650.59
2023-02-24,1607.86
2023-02-25,1594.89
2023-02-26,1641.93
2023-02-27,1633.97
2023-02-28,1605.0
2023-03-01,1665.45
2023-03-02,1647.79
2023-03-03,1569.58
2023-03-04,1566.93
2023-03-05,1564.76
2023-03-06,1565.91
2023-03-07,1561.65
2023-03-08,1532.44
2023-03-09,1437.54
2023-03-10,1431.4
2023-03-11,1483.2
2023-03-12,1591.86
2023-03-13,1680.71
2023-03-14,1705.06
2023-03-15,1652.94
2023-03-16,1676.86
2023-03-17,1793.04
2023-03-18,1763.35
2023-03-19,1785.66
2023-03-20,1738.39
2023-03-21,1806.98
2023-03-22,1738.78
2023-03-23,1817.43
2023-03-24,1751.94
2023-03-25,1743.78
2023-03-26,1775.76
2023-03-27,1716.29
2023-03-28,1773.6
2023-03-29,1793.38
2023-03-30,1793.89
2023-03-31,1822.07
2023-04-01,1821.79
2023-04-02,1795.71
2023-04-03,1810.94
2023-04-04,1871.46
2023-04-05,1909.28
2023-04-06,1872.91
2023-04-07,1864.89
2023-04-08,1849.91
2023-04-09,1859.73
2023-04-10,1911.14
2023-04-11,1891.5
2023-04-12,1918.62
2023-04-13,2013.97
2023-04-14,2101.73
2023-04-15,2092.41
2023-04-16,2120.17
2023-04-17,2075.88
2023-04-18,2104.71
2023-04-19,1935.92
2023-04-20,1943.43
2023-04-21,1849.09
2023-04-22,1874.58
2023-04-23,1862.38
2023-04-24,1842.55
2023-04-25,1866.52
2023-04-26,1866.8
2023-04-27,1909.45
2023-04-28,1896.05
2023-04-29,1911.23
2023-04-30,1872.4
2023-05-01,1832.65
2023-05-02,1871.76
2023-05-03,1906.04
2023-05-04,1878.59
2023-05-05,1996.13
2023-05-06,1901.94
2023-05-07,1879.47
2023-05-08,1853.94
2023-05-09,1848.91
2023-05-10,1842.62
2023-05-11,1795.51
2023-05-12,1808.28
2023-05-13,1796.08
2023-05-14,1800.16
2023-05-15,1817.04
2023-05-16,1824.54
2023-05-17,1822.22
2023-05-18,1800.84
2023-05-19,1812.74
2023-05-20,1820.0
2023-05-21,1805.38
2023-05-22,1817.83
2023-05-23,1854.48
2023-05-24,1799.99
2023-05-25,1806.04
2023-05-26,1828.68
2023-05-27,1830.98
2023-05-28,1909.28
2023-05-29,1893.17
2023-05-30,1901.19
2023-05-31,1874.03
2023-06-01,1862.24
2023-06-02,1907.36
2023-06-03,1892.63
2023-06-04,1890.37
2023-06-05,1811.47
2023-06-06,1886.35
2023-06-07,1832.56
2023-06-08,1846.12
2023-06-09,1840.51
2023-06-10,1752.49
2023-06-11,1753.15
2023-06-12,1742.66
2023-06-13,1739.4
2023-06-14,1650.8
2023-06-15,1665.43
2023-06-16,1716.87
2023-06-17,1727.25
2023-06-18,1720.51
2023-06-19,1736.79
2023-06-20,1792.7
2023-06-21,1889.61
2023-06-22,1872.42
2023-06-23,1893.52
2023-06-24,1875.91
2023-06-25,1899.41
2023-06-26,1859.19
2023-06-27,1889.8
2023-06-28,1827.54
2023-06-29,1852.08
2023-06-30,1933.62
2023-07-01,1924.32
2023-07-02,1937.46
2023-07-03,1955.81
2023-07-04,1936.37
2023-07-05,1910.36
2023-07-06,1846.23
2023-07-07,1870.78
2023-07-08,1865.62
2023-07-09,1863.09
2023-07-10,1880.69
2023-07-11,1878.62
2023-07-12,1871.83
2023-07-13,2005.75
2023-07-14,1939.13
2023-07-15,1931.84
2023-07-16,1923.31
2023-07-17,1911.56
2023-07-18,1897.76
2023-07-19,1888.8
2023-07-20,1891.77
2023-07-21,1891.92
2023-07-22,1866.58
2023-07-23,1888.72
2023-07-24,1849.87
2023-07-25,1857.51
2023-07-26,1871.94
2023-07-27,1860.95
2023-07-28,1874.32
2023-07-29,1880.9
2023-07-30,1861.71
2023-07-31,1856.01
2023-08-01,1872.96
2023-08-02,1839.07
2023-08-03,1834.44
2023-08-04,1827.52
2023-08-05,1834.9
2023-08-06,1827.81
2023-08-07,1827.07
2023-08-08,1855.78
2023-08-09,1854.14
2023-08-10,1850.51
2023-08-11,1847.01
2023-08-12,1849.08
2023-08-13,1839.07
2023-08-14,1844.02
2023-08-15,1827.21
2023-08-16,1805.68
2023-08-17,1681.74
2023-08-18,1661.34
2023-08-19,1669.67
2023-08-20,1685.38
2023-08-21,1667.37
2023-08-22,1634.23
2023-08-23,1679.23
2023-08-24,1660.46
2023-08-25,1652.94
2023-08-26,1646.3
2023-08-27,1657.6
2023-08-28,1652.22
2023-08-29,1729.38
2023-08-30,1705.51
2023-08-31,1645.67
2023-09-01,1628.51
2023-09-02,1636.88
2023-09-03,1635.72
2023-09-04,1629.77
2023-09-05,1633.83
2023-09-06,1632.35
2023-09-07,1647.63
2023-09-08,1636.13
2023-09-09,1635.27
2023-09-10,1616.78
2023-09-11,1551.53
2023-09-12,1593.09
2023-09-13,1607.97
2023-09-14,1627.01
2023-09-15,1641.48
2023-09-16,1634.86
2023-09-17,1622.81
2023-09-18,1637.19
2023-09-19,1643.58
2023-09-20,1622.39
2023-09-21,1584.04
2023-09-22,1593.13
2023-09-23,1593.91
2023-09-24,1580.76
2023-09-25,1588.04
2023-09-26,1593.27
2023-09-27,1597.73
2023-09-28,1652.9
2023-09-29,1667.44
2023-09-30,1670.97
2023-10-01,1733.44
2023-10-02,1662.8
2023-10-03,1656.96
2023-10-04,1646.79
2023-10-05,1611.72
2023-10-06,1645.93
2023-10-07,1634.64
2023-10-08,1633.61
2023-10-09,1580.25
2023-10-10,1567.68
2023-10-11,1566.52
2023-10-12,1539.43
2023-10-13,1552.12
2023-10-14,1555.02
2023-10-15,1557.99
2023-10-16,1600.09
2023-10-17,1565.4
2023-10-18,1563.66
2023-10-19,1567.55
2023-10-20,1604.86
2023-10-21,1629.44
2023-10-22,1664.18
2023-10-23,1766.32
2023-10-24,1785.2
2023-10-25,1787.67
2023-10-26,1803.72
2023-10-27,1779.98
2023-10-28,1776.59
2023-10-29,1795.69
2023-10-30,1809.85
2023-10-31,1815.45
2023-11-01,1847.63
2023-11-02,1801.34
2023-11-03,1833.71
2023-11-04,1857.23
2023-11-05,1893.28
2023-11-06,1901.65
2023-11-07,1886.12
2023-11-08,1889.05
2023-11-09,2121.13
2023-11-10,2078.52
2023-11-11,2053.53
2023-11-12,2045.4
2023-11-13,2054.32
2023-11-14,1979.66
2023-11-15,2059.63
2023-11-16,1961.54
2023-11-17,1961.61
2023-11-18,1963.67
2023-11-19,2012.46
2023-11-20,2022.62
2023-11-21,1933.76
2023-11-22,2064.08
2023-11-23,2062.63
2023-11-24,2082.24
2023-11-25,2084.06
2023-11-26,2063.01
2023-11-27,2027.67
2023-11-28,2049.1
2023-11-29,2029.17
2023-11-30,2052.93
2023-12-01,2088.21
2023-12-02,2165.6
2023-12-03,2193.78
2023-12-04,2243.25
2023-12-05,2293.88
2023-12-06,2232.96
2023-12-07,2356.77
2023-12-08,2358.94
2023-12-09,2341.13
2023-12-10,2352.31
2023-12-11,2224.1
2023-12-12,2202.33
2023-12-13,2260.72
2023-12-14,2316.03
2023-12-15,2220.32
2023-12-16,2227.14
2023-12-17,2194.84
2023-12-18,2218.75
2023-12-19,2177.38
2023-12-20,2202.03
2023-12-21,2239.88
2023-12-22,2326.53
2023-12-23,2309.54
2023-12-24,2265.42
2023-12-25,2271.75
2023-12-26,2230.94
2023-12-27,2380.34
2023-12-28,2345.44
2023-12-29,2299.64
2023-12-30,2291.65
2023-12-31,2281.36
2024-01-01,2352.65
2024-01-02,2356.28
2024-01-03,2210.57
2024-01-04,2269.47
2024-01-05,2270.21
2024-01-06,2241.73
2024-01-07,2222.73
2024-01-08,2332.66
2024-01-09,2344.97
2024-01-10,2584.69
2024-01-11,2618.71
2024-01-12,2522.11
2024-01-13,2577.89
2024-01-14,2470.94
2024-01-15,2510.12
2024-01-16,2586.91
2024-01-17,2528.09
2024-01-18,2468.6
2024-01-19,2490.05
2024-01-20,2470.31
2024-01-21,2455.35
2024-01-22,2311.54
2024-01-23,2241.32
2024-01-24,2234.13
2024-01-25,2217.5
2024-01-26,2267.33
2024-01-27,2267.97
2024-01-28,2256.6
2024-01-29,2317.51
2024-01-30,2343.1
2024-01-31,2281.77
2024-02-01,2303.34
2024-02-02,2307.85
2024-02-03,2295.87
2024-02-04,2288.68
2024-02-05,2299.16
2024-02-06,2372.2
2024-02-07,2424.33
2024-02-08,2419.79
2024-02-09,2487.62
2024-02-10,2500.87
2024-02-11,2507.91
2024-02-12,2660.56
2024-02-13,2641.6
2024-02-14,2777.51
2024-02-15,2825.35
2024-02-16,2804.05
2024-02-17,2787.0
2024-02-18,2881.4
2024-02-19,2945.0
2024-02-20,3015.27
2024-02-21,2968.67
2024-02-22,2969.67
2024-02-23,2922.1
2024-02-24,2992.35
2024-02-25,3112.81
2024-02-26,3178.24
2024-02-27,3243.69
2024-02-28,3386.34
2024-02-29,3342.24
2024-03-01,3435.9
2024-03-02,3423.65
2024-03-03,3489.57
2024-03-04,3631.85
2024-03-05,3557.93
2024-03-06,3821.19
2024-03-07,3874.46
2024-03-08,3891.97
2024-03-09,3913.28
2024-03-10,3881.86
2024-03-11,4065.75
2024-03-12,3979.43
2024-03-13,4007.46
2024-03-14,3880.8
2024-03-15,3742.44
2024-03-16,3520.08
2024-03-17,3641.61
2024-03-18,3520.31
2024-03-19,3158.44
2024-03-20,3516.66
2024-03-21,3492.08
2024-03-22,3337.08
2024-03-23,3330.49
2024-03-24,3454.45
2024-03-25,3590.96
2024-03-26,3587.6
2024-03-27,3499.77
2024-03-28,3561.1
2024-03-29,3511.49
2024-03-30,3507.56
2024-03-31,3645.98
2024-04-01,3505.52
2024-04-02,3279.4
2024-04-03,3312.24
2024-04-04,3329.17
2024-04-05,3319.12
2024-04-06,3352.4
2024-04-07,3453.85
2024-04-08,3694.7
2024-04-09,3504.83
2024-04-10,3545.56
2024-04-11,3503.21
2024-04-12,3341.85
